rank,team_name,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
35,Pablo Martos & Helena López,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,21 (608KG),35 (8.711KM),55 (18:04),,,,,,111
36,Arabella Featherstone & Matthew Stagnetto,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,29 (579KG),47 (8.471KM),36 (16:09),,,,,,112
37,Nel Noval & Antonio Ferrera,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,43 (542KG),5 (9.302KM),67 (19:31),,,,,,115
38,Javier Aranda & Jennifer Martin,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,47 (518KG),43 (8.538KM),26 (15:17),,,,,,116
39,Joris Poels & Maria Urrutia,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,68 (450KG),10 (9.069KM),39 (16:33),,,,,,117
40,Adriana Valentim & Rui Ferraz,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,25 (602KG),59 (8.173KM),34 (16:07),,,,,,118
41,Javier Alejandro López Ruiz & Maria Pereira,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,56 (485KG),22 (8.885KM),41 (16:45),,,,,,119
42,Roberto Navarro & Patricia Nogués Aznar,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,18 (612KG),63 (8.133KM),40 (16:44),,,,,,121
43,Matt McDonnell & Sarah Hammoud,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,53 (500KG),30 (8.786KM),42 (16:50),,,,,,125
43,Jose Miguel Urdaneta Nava & Andrea Mena,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,22 (606KG),57 (8.29KM),46 (17:08),,,,,,125
45,Ronan Moore & Mary Burke,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,36 (560KG),42 (8.645KM),52 (17:47),,,,,,130
46,Oscar Lorenzo Ferreira & Isabel Contreras,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,62 (471KG),20 (8.909KM),49 (17:22),,,,,,131
47,Alvaro Villalba cabañas & Melody Bravo,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,45 (529KG),44 (8.526KM),47 (17:15),,,,,,136
48,Ana Blanco Sampedro & Abel Blanco Sampedro,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,48 (513KG),39 (8.696KM),50 (17:45),,,,,,137
49,Tom Lippitt & Annabel Lippitt,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,51 (506KG),40 (8.688KM),47 (17:15),,,,,,138
50,Kelsey Bjornsgaard & Simeon Dukic,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,63 (468KG),46 (8.477KM),30 (15:39),,,,,,139
51,Diana Tortosa & Ivan Saez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,40 (550KG),45 (8.504KM),57 (18:13),,,,,,142
52,Charlie Green & Zenia Hedenskog,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,72 (436KG),37 (8.7KM),37 (16:20),,,,,,146
53,Kerlyn Mogollón & Raul Ferre,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,37 (559KG),72 (7.782KM),42 (16:50),,,,,,151
54,Eloy Bustamante & Victoria Garcia,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,20 (609KG),74 (7.68KM),59 (18:34),,,,,,153
54,Alejandro Groizard & Miriam Cohen,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,69 (443KG),33 (8.737KM),51 (17:46),,,,,,153
56,David Baird & Kate Parkman,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,23 (605KG),70 (7.917KM),61 (18:56),,,,,,154
57,Javier Crespo pedregal & Carla Bravo Fernandez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,74 (430KG),26 (8.833KM),56 (18:11),,,,,,156
58,Ilona Mazmanova & Lino Pavan,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,38 (555KG),61 (8.153KM),60 (18:40),,,,,,159
59,Afonso Almeida & Margarida Morgado,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,32 (571KG),67 (8.013KM),61 (18:56),,,,,,160
60,Federico Figueredo & Hailyn Gimenez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,56 (485KG),49 (8.427KM),63 (18:57),,,,,,168
61,José Ignacio Cortes & Ana Albaladejo,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,49 (511KG),65 (8.05KM),58 (18:20),,,,,,172
62,Jeffrey Cox & Ambra Castania,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,54 (497KG),56 (8.307KM),70 (19:57),,,,,,180
63,Francisco Fernandez Parra & Beatriz Castro Gonzalez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,67 (454KG),62 (8.143KM),53 (17:54),,,,,,182
63,SAM Berg & Donna Browne,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,70 (442KG),68 (7.983KM),44 (16:57),,,,,,182
65,Nuno Gomes & Carla Marquês,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,55 (487KG),60 (8.155KM),68 (19:48),,,,,,183
66,Mylthie Cabacungan & David Rivera,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,76 (417KG),55 (8.318KM),54 (17:58),,,,,,185
67,Mariana Droz & Miguel López,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,59 (481KG),58 (8.274KM),70 (19:57),,,,,,187
68,María Requena López & Ángel Puente,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,75 (426KG),51 (8.42KM),65 (19:10),,,,,,191
69,Rodrigo Campo perez & Vanesa Vizuete López,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,44 (540KG),73 (7.706KM),75 (21:19),,,,,,192
70,Victor Dolado & Yaiza Sanchez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,65 (464KG),64 (8.082KM),66 (19:26),,,,,,195
71,Laura Lopez & Jose Antonio Fuente,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,60 (472KG),69 (7.944KM),69 (19:49),,,,,,198
71,Francisco Javier Medina Mora & María Pliego Escudero,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,72 (436KG),54 (8.353KM),72 (20:14),,,,,,198
73,Sven Widlarz & Vienna Waschkowitz,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,50 (509KG),76 (7.614KM),73 (20:21),,,,,,199
74,Ruben Lopez Garcia & Serezade López,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,70 (442KG),66 (8.015KM),64 (18:58),,,,,,200
75,Kellylee Illingworth-turner & Andrew Illingworth-turner,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,60 (472KG),75 (7.621KM),76 (22:11),,,,,,211
75,Livia Hallen & Dylan Jowett,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,Overall,66 (458KG),71 (7.842KM),74 (21:03),,,,,,211
1,Dean Stamp & Jamie Bennett,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,1 (1025KG),11 (10.065KM),3 (11:39),,,,,,15
2,Alejandro Milán Cabezas & Marc Messori Vidal,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,7 (865KG),6 (10.199KM),2 (11:31),,,,,,15
3,Aitor Dominguez & Jaime Carretero Cepeda,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,9 (845KG),8 (10.151KM),1 (10:41),,,,,,18
4,Travis Bowley & Dan Good,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,4 (913KG),16 (9.802KM),6 (12:05),,,,,,26
5,Ferran Rodriguez & Adria Martín,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,6 (906KG),18 (9.766KM),7 (12:16),,,,,,31
6,Antoni Davis-Phillip & Brandon Mills,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,2 (938KG),21 (9.69KM),15 (13:03),,,,,,38
7,Cristiano Silva & Pedro Pereira,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,5 (910KG),26 (9.468KM),10 (12:38),,,,,,41
8,Jorge Vázquez & Alvaro Llanos,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,8 (853KG),30 (9.408KM),4 (12:00),,,,,,42
9,Angel Fernandez & Damián Sellés,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,10 (810KG),23 (9.629KM),12 (12:47),,,,,,45
10,Craig Bowd & Jason Kilbride,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,26 (746KG),7 (10.159KM),17 (13:12),,,,,,50
11,Alexey Rovner & Manuel Alcantara,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,22 (765KG),20 (9.692KM),11 (12:43),,,,,,53
12,Abraham Dominguez Garcia & Alejandro Perez Martín,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,48 (683KG),12 (9.992KM),8 (12:20),,,,,,68
13,Thomas Bulman & Alex O’Neill,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,33 (730KG),17 (9.796KM),20 (13:26),,,,,,70
14,Alvaro Costa & Osmar Machado,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,14 (800KG),29 (9.427KM),28 (14:07),,,,,,71
14,Luke Foster & Alex Reeder,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,18 (783KG),25 (9.482KM),28 (14:07),,,,,,71
16,Jorge Morillas Pinillos & Valerio Rodríguez,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,50 (678KG),5 (10.216KM),21 (13:27),,,,,,76
17,rui rodrigues & Nuno Silva,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,30 (738KG),36 (9.234KM),13 (12:56),,,,,,79
18,Diego Navarro Perez & jorge Grimaldo,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,71 (629KG),1 (10.404KM),9 (12:24),,,,,,81
19,David Moreno Ceballos & Filipe Prates,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,73 (625KG),3 (10.241KM),5 (12:01),,,,,,81
20,Jorge Lopez Gonzalez & JORGE RODRIGUEZ,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,43 (703KG),14 (9.824KM),26 (13:57),,,,,,83
21,Alexandre Delfau & Antoine BERNARD,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,19 (777KG),35 (9.311KM),31 (14:30),,,,,,85
22,Fernando Alvarez Clavera & Juan Manuel Baldovino,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,20 (773KG),27 (9.444KM),40 (14:56),,,,,,87
23,Alex Young & Patrick Wildin,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,68 (641KG),2 (10.338KM),18 (13:19),,,,,,88
24,Alejandro alejandropp734@gmail.com & CRISTIAN BAROA FERNÁNDEZ,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,61 (649KG),13 (9.954KM),15 (13:03),,,,,,89
25,Elias Garcia & Daniel Bautista,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,12 (806KG),48 (9.155KM),30 (14:29),,,,,,90
26,Pablo Villaverde & Francisco José Sánchez Martín,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,55 (670KG),22 (9.689KM),14 (12:58),,,,,,91
27,shaun kelly & Gary Hamilton,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,39 (713KG),28 (9.431KM),25 (13:47),,,,,,92
28,Víctor Reguilón & Sergio Gonzalvez,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,10 (810KG),61 (8.933KM),27 (14:00),,,,,,98
29,Tomas Ferenc & Charles Baffour,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,3 (920KG),73 (8.793KM),23 (13:39),,,,,,99
30,Lucas Claro & Rodrigo Lameiras,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,13 (805KG),55 (9.041KM),32 (14:34),,,,,,100
30,Victor Bustamante & Sergio Bustamante,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,24 (755KG),41 (9.219KM),35 (14:41),,,,,,100
32,Asier Pardo & Getachew Gonzalez,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,34 (719KG),47 (9.156KM),22 (13:34),,,,,,103
33,Christian Jones & Tom Ames-Greenall,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,59 (652KG),24 (9.582KM),24 (13:46),,,,,,107
34,Enrique Vicens Tomas & Ignacio Gil Fernández,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,32 (733KG),32 (9.357KM),44 (15:10),,,,,,108
35,Miguel Marques & João Racha,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,16 (788KG),42 (9.205KM),53 (15:47),,,,,,111
36,Luis Power & Francisco Alvarez Camacho,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,49 (679KG),31 (9.381KM),33 (14:38),,,,,,113
37,Miguel Garcia & Sergio Montaño Freire,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,63 (645KG),37 (9.231KM),19 (13:20),,,,,,119
37,Havish Patel & Ben Sheehy,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,20 (773KG),42 (9.205KM),57 (15:54),,,,,,119
39,Anthony Mboukou & Yannis Mboukou,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,75 (620KG),9 (10.121KM),36 (14:44),,,,,,120
40,Victor Rodriguez Lopez & Santiago Ramirez Revuelta,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,24 (755KG),52 (9.052KM),45 (15:13),,,,,,121
41,Eduardo Gala & Miguel Ángel Narváez de Vera,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,14 (800KG),69 (8.82KM),43 (15:02),,,,,,126
42,Juan García Prieto & Alex Escudero,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,86 (560KG),4 (10.24KM),46 (15:23),,,,,,136
43,Alejandro Cabeza Gomez & Diego Santos,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,44 (700KG),46 (9.174KM),47 (15:26),,,,,,137
44,Henry Wilson & Oscar Williams,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,31 (734KG),60 (8.937KM),49 (15:30),,,,,,140
45,Jesús Castaño Marcos & Eduardo Hernández Gabriel,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,27 (745KG),39 (9.224KM),75 (17:04),,,,,,141
46,Luis Cativiela & Sergio Cañizares,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,52 (675KG),34 (9.324KM),60 (16:05),,,,,,146
46,Jodee Pearce & Noah Arthur-Tinworth,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,93 (473KG),19 (9.759KM),34 (14:40),,,,,,146
48,JOSE LUIS AVILA & Arturo Zenil,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,36 (715KG),53 (9.05KM),58 (15:55),,,,,,147
48,Carlos Bobis Álvarez & Oscar Perez,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,23 (758KG),65 (8.854KM),59 (16:01),,,,,,147
50,David Delgado & Alvaro Rodriguez Renedo,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,83 (578KG),15 (9.817KM),52 (15:39),,,,,,150
51,Alvaro Benito & Fernando Aguilar,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,36 (715KG),74 (8.79KM),42 (15:00),,,,,,152
51,Callum Carroll & Harry Adam,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,47 (687KG),49 (9.138KM),56 (15:53),,,,,,152
53,Aaron Santos & Tainy Toons,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,40 (707KG),72 (8.801KM),41 (14:57),,,,,,153
53,Adrian Dimov & Jacob Fear,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,61 (649KG),54 (9.046KM),38 (14:54),,,,,,153
55,Miguel Angel Rodríguez Yébenes & Pablo Julian,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,52 (675KG),56 (9.039KM),50 (15:33),,,,,,158
55,Eduardo Criado & Mario Rodriguez,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,69 (640KG),51 (9.061KM),38 (14:54),,,,,,158
57,Alvaro Ortega Ramos & David Gil,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,35 (717KG),78 (8.762KM),55 (15:50),,,,,,168
58,Pablo de la iglesia fonseca & Mateo Rodriguez Mustafa,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,27 (745KG),80 (8.731KM),64 (16:17),,,,,,171
59,Ramin Emami & Alistair Thorne,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,84 (574KG),40 (9.223KM),48 (15:29),,,,,,172
60,sergio Del Aguila Le Bloa & RAFAEL DEL AGUILA,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,46 (695KG),90 (8.54KM),37 (14:53),,,,,,173
61,RICARDO TRUJILLO & Alejandro Rico González,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,29 (741KG),75 (8.789KM),71 (16:57),,,,,,175
62,Andres Iñaki Castellanos & Manuel Bellido,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,56 (666KG),57 (9.005KM),66 (16:21),,,,,,179
63,Kino Gavin & José Fernández Goitia,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,45 (699KG),84 (8.616KM),51 (15:38),,,,,,180
63,Jon Alvarez Monje & Pablo Gomez,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,42 (704KG),76 (8.771KM),62 (16:13),,,,,,180
65,Ramsay Black & Grant Hudson,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,16 (788KG),92 (8.483KM),74 (17:03),,,,,,182
66,Hector Sanchez & Carlos Pérez García,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,54 (674KG),68 (8.833KM),61 (16:08),,,,,,183
66,Iñaki Urchaga & Augusto Suñen,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,41 (706KG),70 (8.817KM),72 (16:59),,,,,,183
68,Iñigo Esteban & Eduardo Valdés Jimenez,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,97 (405KG),10 (10.071KM),80 (17:39),,,,,,187
69,Mario González & Pedro Manzano Diaz,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,58 (655KG),63 (8.919KM),69 (16:47),,,,,,190
69,Gonzalo Castellanos & Ignacio Barainca Martín,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,57 (660KG),50 (9.09KM),83 (17:59),,,,,,190
71,Alistair Clamp & Thomas Wilson,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,72 (628KG),58 (9.003KM),70 (16:48),,,,,,200
72,Joshua Zaporta Cruz & Jose Manuel Pelaez Ramirez,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,70 (637KG),66 (8.851KM),67 (16:38),,,,,,203
73,Jesús López & Jorge Del Pozo Serrano,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,60 (650KG),79 (8.741KM),65 (16:18),,,,,,204
73,Robert Day & Kipp Elkington,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,90 (500KG),38 (9.228KM),76 (17:07),,,,,,204
75,IGNACIO Sanz barra & Daniel Aliste,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,74 (624KG),59 (8.959KM),73 (17:02),,,,,,206
76,Ángel Luis Velasco Lucia & Borja Cuerdo Montero,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,87 (548KG),44 (9.196KM),77 (17:18),,,,,,208
77,Shailan Mistry & Kadeem Pringle,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,36 (715KG),93 (8.415KM),81 (17:48),,,,,,210
78,arapiles91 arapiles & Eduardo Lago de la Rosa,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,80 (590KG),45 (9.181KM),86 (18:19),,,,,,211
79,Frederic Blanc & Axel Blanc,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,63 (645KG),64 (8.897KM),85 (18:14),,,,,,212
80,David Santamaría & Juan Carlos Del moral caballero,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,79 (605KG),67 (8.84KM),68 (16:44),,,,,,214
80,Miguel Angel Jimenez & Jonathan Perez martinez,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,50 (678KG),82 (8.665KM),82 (17:53),,,,,,214
82,Maikel Calvino & Samy Ferri,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,63 (645KG),91 (8.522KM),62 (16:13),,,,,,216
83,David García Núñez & Sergio Vargas,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,96 (427KG),33 (9.351KM),95 (22:45),,,,,,224
84,Steve Lidder & Gage Lidder,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,89 (505KG),83 (8.65KM),54 (15:49),,,,,,226
85,Paulo Nunes & Nuno Melo,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,63 (645KG),85 (8.607KM),79 (17:26),,,,,,227
86,Hugo Garcia & Roberto Carro Fernández,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,76 (618KG),71 (8.802KM),89 (19:08),,,,,,236
87,Aitor Barrena & Jose Gonzalez,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,77 (609KG),77 (8.764KM),83 (17:59),,,,,,237
88,Dan Lewis & Nick Beaumont,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,67 (643KG),95 (8.059KM),78 (17:21),,,,,,240
89,Juanjo López & Francisco Diaz Cañizares,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,92 (494KG),62 (8.927KM),88 (18:53),,,,,,242
90,Juan Luis Ospina Mateos & Héctor David Ospina Mateos,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,78 (607KG),86 (8.599KM),92 (19:31),,,,,,256
91,David Cava & Pablo Rico,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,82 (581KG),88 (8.556KM),87 (18:52),,,,,,257
92,Alejandro Gómez & Daniel Gómez Bonavia,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,88 (529KG),81 (8.718KM),90 (19:23),,,,,,259
92,Gerardo Centeno & Adrián Fernández Catalán,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,81 (582KG),87 (8.579KM),91 (19:28),,,,,,259
94,Carlos Nuñez & lorenzo matinot,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,85 (572KG),97 (7.991KM),96 (23:46),,,,,,278
95,Antonio Rivas & Ignacio Suarez de Figueroa,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,94 (470KG),94 (8.32KM),93 (20:49),,,,,,281
95,Jorge Martin-Almagro & Javid Norat,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,95 (469KG),89 (8.548KM),97 (25:09),,,,,,281
95,Daniel Fowler & Johnny Stroud,ATHX MADRID 2026,Spain 🇪🇸,2026,Male,ATHX,Overall,91 (497KG),96 (8.033KM),94 (22:02),,,,,,281
1,Leonardo Pinto & Maria Echeverry,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,12:17,,,,,,1
2,Filipa Rovira & Fabio Rodrigues,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,12:59,,,,,,2
3,Liam Richardson & Cara Clarke,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,13:04,,,,,,3
3,Emilio Jose Mateo Villora & Natalia Fernández Valls,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,13:04,,,,,,3
5,Chris Porter & Dani Rhodes,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,13:15,,,,,,5
6,Gonzalo Romero & elisa martinez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,13:16,,,,,,6
7,Chris Pattison & Lauren Marchon,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,13:18,,,,,,7
8,Javier Palomo & Paula Miralles Fernandez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,13:29,,,,,,8
9,Juan Manuel Perez & Tamara Lechuga Tellez,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,13:30,,,,,,9
10,Connor Hynes & Sophie Dennison,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,13:45,,,,,,10
11,Laura Reeder & Oliver MARCHON,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,13:58,,,,,,11
11,Mark Hartnett-Morgan & Meg Parry,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,13:58,,,,,,11
13,Mario Hurtado de las Heras & Nathalia Andrea Paz Bobadilla,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,13:59,,,,,,13
14,JORGE MARTIN & JAVIERA ONELL,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,14:02,,,,,,14
15,Miguel Martín Alejo & Valeria Nikitina,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,14:09,,,,,,15
16,Scott Davey & Jade Henderson,ATHX MADRID 2026,Spain 🇪🇸,2026,Mixed,ATHX,MetCon X,,,14:22,,,,,,16
