rank,team_name,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
12,Lukasz Debek & Lucy Lloyd,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Endurance,,,,,,,3.855KM,5.548KM,12
13,Jon Moss & Sadie Moss,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Endurance,,,,,,,3.894KM,5.45KM,13
14,Nicoline Molina & Victor Nielsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Endurance,,,,,,,4.169KM,5.136KM,14
15,Brian Høier Andersen & Ditte Marie Høier Andersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Endurance,,,,,,,3.782KM,5.48KM,15
16,Nadia Vestergaard & Mathias Hjorth Andersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Endurance,,,,,,,4.325KM,4.863KM,16
17,Brigita Derdic & Christoffer Gudmundsson,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Endurance,,,,,,,3.87KM,5.248KM,17
18,Lukas Ksoll & Johanna Baganz,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Endurance,,,,,,,3.574KM,5.349KM,18
19,Reika Morgan & Tobias Bøndergaard,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Endurance,,,,,,,3.651KM,5.249KM,19
1,Phil Hesketh & Mia Hesketh,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,12:50,,,,,,1
2,Astrid Tind & Viktor Munter,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,12:54,,,,,,2
3,Karim Djidel & Robin Swinkels,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,13:26,,,,,,3
4,Jasmine Werner & Alexander Andersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,13:27,,,,,,4
5,Miriam Nowara & Max Dancau,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,13:46,,,,,,5
6,Markus Spöhnmann & Amelie Sinz,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,13:47,,,,,,6
7,Anton Schjødt & Louise Jeanette Jensen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,14:00,,,,,,7
8,Emma Häggström & Adam Selmani,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,14:01,,,,,,8
9,Morgane Eckert & JECHOUX TOMMY,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,14:16,,,,,,9
10,Julia Maciuszek & Anton Bayaryn,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,14:25,,,,,,10
11,Lukasz Debek & Lucy Lloyd,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,15:10,,,,,,11
12,Lasse Vincent Wøbbe-Lange & Astrid Høgedal,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,16:28,,,,,,12
13,Jon Moss & Sadie Moss,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,16:32,,,,,,13
14,Brigita Derdic & Christoffer Gudmundsson,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,17:25,,,,,,14
15,Brian Høier Andersen & Ditte Marie Høier Andersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,18:05,,,,,,15
15,Lukas Ksoll & Johanna Baganz,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,18:05,,,,,,15
17,Nadia Vestergaard & Mathias Hjorth Andersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,18:31,,,,,,17
17,Nicoline Molina & Victor Nielsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,18:31,,,,,,17
19,Reika Morgan & Tobias Bøndergaard,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,MetCon X,,,18:45,,,,,,19
1,Alena Roth & Anna Blank,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,12:41,,,,,,1
2,Cecilie Emily  Brøndum Aaen & Laura Valgreen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,13:01,,,,,,2
3,Jennifer Morrice & Maja Storn,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,14:18,,,,,,3
4,Nina Nemcova & Nicole Leinberger,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,14:30,,,,,,4
5,Lea Molsted & Aja Søgaard,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,14:42,,,,,,5
6,Ditte Juhl Nissen & Emily Pauly kok,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,14:45,,,,,,6
7,Kajsa Karlsson & Linnea Lindblom,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,14:49,,,,,,7
8,Julie Bjerregaard Jensen & Elvira Lauritzen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,14:51,,,,,,8
9,Hayley Irwin & Lara Gadsdon,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,14:56,,,,,,9
10,Kira Langmaack & Julie Tiede,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,15:16,,,,,,10
11,Cara Goldberg & Carrie Carlton,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,15:19,,,,,,11
12,Lili Leopold & Dora Illes,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,15:38,,,,,,12
13,Sarah Kragh-Maschvitsz & Sara Kowalczyk,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,15:40,,,,,,13
14,Camilla Blankenfeldt & Emilie Pedersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,16:10,,,,,,14
15,Henriette Laursen & Ann-sophie Eriksen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,16:19,,,,,,15
16,Claudia Luscombe-Whyte & Gilda Trapani,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,16:23,,,,,,16
17,My de Caprétz & Kajsa Svensson,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,16:51,,,,,,17
18,Camilla Panduro & Christina Panduro,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,16:52,,,,,,18
18,Camilla Erlandsen & Lene Thomsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,16:52,,,,,,18
20,Paulina Heine & Caroline Skyldal,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,17:02,,,,,,20
21,Astrid Nielsen & Cecilie Scharff,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,17:44,,,,,,21
22,Katharina Raimann & Laura Olbrich,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,17:45,,,,,,22
23,Anja Dyrholm & Katrine Pedersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,17:47,,,,,,23
24,Svenja Tschannen & Jessica Bienz,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,17:48,,,,,,24
25,Josephine Lippert & Malene Clarin Frandsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,17:51,,,,,,25
26,Sofie Engell & Line Skov,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,17:59,,,,,,26
27,Jeska Naujoks & Christina Naideni,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,18:05,,,,,,27
28,Eva Hannes & Lisa-Sophia Zöllner,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,18:14,,,,,,28
29,Melanie Jopp & Ronja Bubert,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,18:15,,,,,,29
30,Olga Kelbin & Johanna Jansen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,18:31,,,,,,30
31,Lise Ahm Jensen & Maria skyldal Nielsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,18:59,,,,,,31
32,Natalie Bates & Kathrine Kloch,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,19:05,,,,,,32
33,Minmin Zhao & Sofia Nilsson,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,19:09,,,,,,33
34,Cecilie Dahl-wrønding & Charlotte Krøijer Hansen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,19:39,,,,,,34
35,Cassandra Malmström & Sara Malm,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,19:44,,,,,,35
36,Kathrin Kammerer & Andrea Eskütt,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,19:47,,,,,,36
37,Giulia Bianchino & Chiara Menegatti,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,19:56,,,,,,37
38,Gitte Maria Kortsen Foget & Sara Juul Damgaard,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,20:12,,,,,,38
39,alex faulkner & Hannah Peyton,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,20:34,,,,,,39
40,Donna Schack Dyg & Maria Robenhagen Jensen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,20:51,,,,,,40
41,Maria Standal & Viktoryia Shyshova,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,21:37,,,,,,41
42,Line Husman & Julie Bygholm,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,21:38,,,,,,42
43,Maria Gonzalez & Shadi Javadian,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,21:49,,,,,,43
44,Trine Knigge & Anja Kindtler,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,22:16,,,,,,44
45,Lisa Greppi & Miriam Nicchi,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,22:30,,,,,,45
46,Benedetta Puca & Sonia Serafini,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,22:51,,,,,,46
47,Jo-Ann Duus-Lund & Natalia Brungaard Kanstrup,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,23:34,,,,,,47
48,Sofie Louise Madsen & Emilie Madsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,24:24,,,,,,48
49,Katarina  Leger & Selma Bodvarsdottir,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,MetCon X,,,25:24,,,,,,49
1,Phil Hesketh & Mia Hesketh,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,156KG,316KG,360KG,,,1
2,Astrid Tind & Viktor Munter,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,148KG,320KG,360KG,,,2
3,Karim Djidel & Robin Swinkels,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,151KG,320KG,330KG,,,3
4,Lukasz Debek & Lucy Lloyd,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,160KG,280KG,335KG,,,4
5,Jasmine Werner & Alexander Andersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,156KG,288KG,330KG,,,5
6,Jon Moss & Sadie Moss,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,127KG,277KG,330KG,,,6
7,Nicoline Molina & Victor Nielsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,120KG,290KG,310KG,,,7
8,Morgane Eckert & JECHOUX TOMMY,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,123KG,252KG,315KG,,,8
9,Emma Häggström & Adam Selmani,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,143KG,240KG,297KG,,,9
10,Brigita Derdic & Christoffer Gudmundsson,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,108KG,240KG,315KG,,,10
11,Anton Schjødt & Louise Jeanette Jensen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,130KG,238KG,285KG,,,11
12,Julia Maciuszek & Anton Bayaryn,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,110KG,245KG,290KG,,,12
13,Brian Høier Andersen & Ditte Marie Høier Andersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,132KG,220KG,285KG,,,13
14,Reika Morgan & Tobias Bøndergaard,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,121KG,220KG,286KG,,,14
15,Markus Spöhnmann & Amelie Sinz,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,126KG,225KG,270KG,,,15
16,Lukas Ksoll & Johanna Baganz,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,137KG,200KG,283KG,,,16
17,Lasse Vincent Wøbbe-Lange & Astrid Høgedal,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,112KG,230KG,270KG,,,17
18,Nadia Vestergaard & Mathias Hjorth Andersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,106KG,205KG,260KG,,,18
19,Miriam Nowara & Max Dancau,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Mixed,ATHX Pro,Strength,,,,115KG,190KG,250KG,,,19
1,Cecilie Emily  Brøndum Aaen & Laura Valgreen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,4.799KM,5.299KM,1
2,Jennifer Morrice & Maja Storn,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,4.537KM,5.067KM,2
3,Alena Roth & Anna Blank,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,4.046KM,5.433KM,3
4,Paulina Heine & Caroline Skyldal,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,4.089KM,5.21KM,4
5,Lea Molsted & Aja Søgaard,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.698KM,5.529KM,5
6,Julie Bjerregaard Jensen & Elvira Lauritzen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,4.134KM,4.959KM,6
7,Sarah Kragh-Maschvitsz & Sara Kowalczyk,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,4.25KM,4.841KM,7
8,Ditte Juhl Nissen & Emily Pauly kok,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.75KM,5.264KM,8
9,Nina Nemcova & Nicole Leinberger,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.877KM,5.119KM,9
10,Cara Goldberg & Carrie Carlton,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,4KM,4.848KM,10
11,Kajsa Karlsson & Linnea Lindblom,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.786KM,5.039KM,11
12,Hayley Irwin & Lara Gadsdon,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.823KM,4.991KM,12
13,Camilla Erlandsen & Lene Thomsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.677KM,5.108KM,13
14,Kira Langmaack & Julie Tiede,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.75KM,4.969KM,14
15,Henriette Laursen & Ann-sophie Eriksen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.701KM,5.009KM,15
16,Lili Leopold & Dora Illes,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.697KM,4.992KM,16
17,Camilla Blankenfeldt & Emilie Pedersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.622KM,5.008KM,17
18,Anja Dyrholm & Katrine Pedersen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.906KM,4.709KM,18
19,Melanie Jopp & Ronja Bubert,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.689KM,4.901KM,19
20,Josephine Lippert & Malene Clarin Frandsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.75KM,4.83KM,20
21,Olga Kelbin & Johanna Jansen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.659KM,4.92KM,21
22,Natalie Bates & Kathrine Kloch,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.63KM,4.922KM,22
23,Jeska Naujoks & Christina Naideni,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.75KM,4.779KM,23
23,alex faulkner & Hannah Peyton,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.75KM,4.779KM,23
25,Katharina Raimann & Laura Olbrich,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.75KM,4.771KM,25
26,Kathrin Kammerer & Andrea Eskütt,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.61KM,4.839KM,26
27,Astrid Nielsen & Cecilie Scharff,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.654KM,4.706KM,27
28,Eva Hannes & Lisa-Sophia Zöllner,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.579KM,4.76KM,28
29,Giulia Bianchino & Chiara Menegatti,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.75KM,4.587KM,29
30,My de Caprétz & Kajsa Svensson,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.595KM,4.727KM,30
31,Minmin Zhao & Sofia Nilsson,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.75KM,4.521KM,31
32,Sofie Engell & Line Skov,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.615KM,4.624KM,32
33,Svenja Tschannen & Jessica Bienz,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.812KM,4.416KM,33
34,Cassandra Malmström & Sara Malm,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.478KM,4.669KM,34
35,Claudia Luscombe-Whyte & Gilda Trapani,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.278KM,4.761KM,35
36,Lise Ahm Jensen & Maria skyldal Nielsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.398KM,4.637KM,36
37,Gitte Maria Kortsen Foget & Sara Juul Damgaard,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.537KM,4.408KM,37
38,Maria Standal & Viktoryia Shyshova,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.556KM,4.388KM,38
39,Line Husman & Julie Bygholm,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.33KM,4.533KM,39
40,Cecilie Dahl-wrønding & Charlotte Krøijer Hansen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.374KM,4.485KM,40
41,Sofie Louise Madsen & Emilie Madsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.5KM,4.289KM,41
42,Trine Knigge & Anja Kindtler,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.379KM,4.38KM,42
43,Benedetta Puca & Sonia Serafini,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.75KM,4.003KM,43
44,Jo-Ann Duus-Lund & Natalia Brungaard Kanstrup,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.038KM,4.685KM,44
45,Lisa Greppi & Miriam Nicchi,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.134KM,4.538KM,45
46,Donna Schack Dyg & Maria Robenhagen Jensen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,2.857KM,4.752KM,46
47,Maria Gonzalez & Shadi Javadian,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,2.998KM,4.581KM,47
48,Katarina  Leger & Selma Bodvarsdottir,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Endurance,,,,,,,3.75KM,3.755KM,48
1,Minmin Zhao & Sofia Nilsson,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,83KG,242KG,245KG,,,1
2,Hayley Irwin & Lara Gadsdon,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,85KG,205KG,260KG,,,2
3,Nina Nemcova & Nicole Leinberger,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,82KG,182KG,258KG,,,3
4,Camilla Erlandsen & Lene Thomsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,99KG,182KG,232KG,,,4
5,Claudia Luscombe-Whyte & Gilda Trapani,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,90KG,206KG,208KG,,,5
6,Cecilie Emily  Brøndum Aaen & Laura Valgreen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,90KG,179KG,230KG,,,6
7,Lea Molsted & Aja Søgaard,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,89KG,186KG,220KG,,,7
8,Cara Goldberg & Carrie Carlton,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,89KG,183KG,220KG,,,8
8,My de Caprétz & Kajsa Svensson,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,99KG,192KG,201KG,,,8
10,Astrid Nielsen & Cecilie Scharff,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,88KG,185KG,215KG,,,10
11,Jeska Naujoks & Christina Naideni,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,93KG,177KG,210KG,,,11
12,Alena Roth & Anna Blank,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,96KG,168KG,215KG,,,12
13,Josephine Lippert & Malene Clarin Frandsen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,88KG,175KG,210KG,,,13
14,Lili Leopold & Dora Illes,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,81KG,179KG,212KG,,,14
15,Donna Schack Dyg & Maria Robenhagen Jensen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,84KG,152KG,230KG,,,15
16,Sarah Kragh-Maschvitsz & Sara Kowalczyk,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,78KG,180KG,207KG,,,16
16,Olga Kelbin & Johanna Jansen,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,84KG,166KG,215KG,,,16
18,Kajsa Karlsson & Linnea Lindblom,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,92KG,160KG,210KG,,,18
19,Jennifer Morrice & Maja Storn,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,79KG,170KG,205KG,,,19
20,Giulia Bianchino & Chiara Menegatti,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,80KG,172KG,195KG,,,20
21,Cassandra Malmström & Sara Malm,ATHX COPENHAGEN 2026,Denmark 🇩🇰,2026,Female,ATHX,Strength,,,,78KG,160KG,206KG,,,21
